review,rating,date
Very knowledgeable and helpful 👌 ,5,"May 04, 2021"
Great auto and home insurance rates. Easy online quote request form.,5,"May 04, 2021"
Very polite and was very nice and was fast didnt keep me waiting on the phone,5,"May 03, 2021"
Great Everything is great.,5,"May 03, 2021"
May me feel comfortable explain every… May me feel comfortable explain every question I ask so I could understand very helpful and friendly Thank You,5,"May 03, 2021"
I am excied about this new company. I saved so much money! Now let's see how the time goes and if I have to make a claim how that will go. Im hopeful.,5,"May 02, 2021"
Agent was excellent ,5,"May 01, 2021"
Amazing Experience... Great prices and very pleasant experience. What a refreshing experience busying an insurance policy. This is 2021 app!!Bye bye Hippo,5,"April 30, 2021"
Great customer service I spoke with Allura. She was professional and found me the cheapest rate she could for my situation.  My rate went down by 50%. Thank you for a good experience.,4,"April 30, 2021"
Jake Sasse was very helpful and… Jake Sasse was very helpful and attentive in helping me with my home and auto insurance needs to have blind trust today with someone is rare. Thanks again Keith Rye,5,"April 30, 2021"
EASY TO APPLY ,5,"April 30, 2021"
What are you waiting for? This company is great!  Very easy process and very competitive pricing.  We went from discouraged by all the others to happy with Branch!  Don’t walk run to the phone and get your quote now!,5,"April 29, 2021"
Great experience and price for car and… Great experience and price for car and house insRalph jaros,5,"April 29, 2021"
Great experience with the agent who… Great experience with the agent who gave me a quote for our family's needs. Was prompt with communication and assisted me with canceling our pervious insurance. Hope I never have to use this insurance yet if I do I hope the process runs smoothly also.,5,"April 29, 2021"
Thank you Branch Makayla was my agent and she was wonderful explained everything and was very patient.  The switch was simple she did it all.  I highly recommend Branch and Makayla.  Let’s not forget the rates hundreds cheaper than I was paying.  Thank you Makayla & Branch!,5,"April 29, 2021"
Outstanding!! The Agent I worked with Jackie Wages was the Best! Can say enough about how helpful and informative she was with us. She even walked us through the steps of getting signed up in the app. She was quick to respond to every message and call.,5,"April 28, 2021"
Wonderful customer service quick and to… Wonderful customer service quick and to the point....,5,"April 28, 2021"
Zach was very professional and answered… Zach was very professional and answered all my  Questions.,5,"April 28, 2021"
Easy very customizable and the best price in Oklahoma!,5,"April 27, 2021"
I am very happy to have full coverage… I am very happy to have full coverage on my 2017 Toyota Corolla is very expensive with other vehicle insurance  i am glad i answered the phone and i got this new insurance.,5,"April 27, 2021"
This gave me faith in customer service… This gave me faith in customer service again which I had lost all hope.  UntilI started my conversation with Mark at Branch Insurance.  I am totally pleased with this Company I simply can’t tell enough family and friends.  I have no doubt that they are going to take care of our needs 150 percent.  Every time I have called I have spoke to what I call a living breathing person.  So Thanks Branch and my agent he is SUPERIOR.Katrina Stewart,5,"April 27, 2021"
EXCELLENT!!!!! ,5,"April 27, 2021"
I have a bit more insurance… I have a bit more insurance (car/homeowners) but didn't really save much $.Been with All State 12?years without a claim other than a roof claim caused by a tornado.Telephone experience worked well.  You have good sales agents. A little leap of faith for an older guy.  We'll see.,4,"April 25, 2021"
Good insurance ,5,"April 22, 2021"
Jackie Wages The agent Jackie was very helpful professional and kind,5,"April 21, 2021"
Jake was very good agent went over… Jake was very good agent went over everything answered every question I had and was very patient with me because I had him call me back three times because I was working but it didn't bother him great guy to work with I already liked your company very well,5,"April 21, 2021"
Great insurance company with better… Great insurance company with better rates than the competitive insurance agencies. Plus it’s local !!!   :),5,"April 21, 2021"
HOME OWNER Great company! got me a very good premium! very nice to work with no run rounds and fast service!,5,"April 20, 2021"
Wonderful They got back to me really quick.  And they had the best prices,4,"April 20, 2021"
Austin was great to work with. ,5,"April 19, 2021"
I enjoyed Greg he explained all about… I enjoyed Greg he explained all about the Insurance and was eager to help me through the process thanks,4,"April 19, 2021"
I just saved some money!! So should you!,5,"April 19, 2021"
I'm happy about my choice. ,5,"April 18, 2021"
Good insurance,5,"April 17, 2021"
Jackie was very helpful with changing… Jackie was very helpful with changing our insurance over to Branch. She did not pressure us to switch. She was very professional and friendly to talk to on the phone. She did a nice job of getting several quotes for me. We are going to save a substantial amount of money switching to Branch insurance.,5,"April 17, 2021"
Great service - LOWER RATE Great service - great insurance benefits for a lot lower price than nationwide.,5,"April 16, 2021"
.pelpful Very helpful,4,"April 16, 2021"
Thank you The representative that helped me with the insurance policy was beyond helpful and extremely nice. Overall it was an easy & very helpful process.,5,"April 16, 2021"
Very helpful ,5,"April 16, 2021"
My Experience with Branch Insurance Hi. My name is Alfreda Whiteside Whittier. I’m one of your newest members. It was a pleasure speaking and doing business with Branch Insurance via through Agent Mr John Kokaska. He was very professional patient and kind.  He explained the policy very well.  This was a pleasant experience doing business with BRANCH INSURANCE; Sincerely Ms Alfreda ( Whiteside) Whittier,5,"April 16, 2021"
Very pleased with my experience and my… Very pleased with my experience and my rates as well as my agent and broker,5,"April 15, 2021"
So far so good ,5,"April 15, 2021"
So far very pleased ,5,"April 15, 2021"
Cynthia Martin - great agent. Great Agent.  Seems like good coverage. Hoping for a good relationship.,5,"April 14, 2021"
Great experience with the quote and setup process The quote and sign up process has been really great! Lots of flexibility in pulling together different plans for you to evaluate what works best for you and see how it affects the cost. I also really liked that they help cancel with your current insurance company by drafting a letter for you to review and sign that they send on your behalf. Setting up the account and accessing my information was super easy. Downloading of the app was also easy as well. The PC and app interfaces are really user friendly. The online chat was very responsive and helpful. The best part is definitely the price we were able to cut our premium in half! We signed up with the community program to get the additional discounts. Adding that to our devices via the app was also very simple. So far really liking our experience!,5,"April 14, 2021"
Savings I saved over $300.00 by using Branch.,5,"April 14, 2021"
Zach at branch insurance was so… Zach at branch insurance was so awesome very caring and patient person he helped me change insurance very smoothly usually its so much of a hassle I wouldn't have changed and most agents will tell you one thing and you get another experience 5 star on satisfaction S.D.,5,"April 13, 2021"
Exceptional service My experience with Branch has been excellent since I switched over. Misty has been my customer service associate and has helped me with several questions and changes I have requested. She has consistently provided exceptional customer service and I am highly satisfied with my insurance coverage through Branch.,5,"April 13, 2021"
Easiest for any insurance bundle that I… Easiest for any insurance bundle that I have ever experienced!!! Thank You for making my day a lot easier!,5,"April 12, 2021"
I'm new to Branch Insurance the transition process was quick and easy Branch took care of everything!,5,"April 11, 2021"
Great Prices Wonderful Service I needed insurance for a new home we are buying. We found Branch Insurance thru an internet search. We also contacted several other companies but Branch had the best rates. Thru it all the agents we talked to we friendly professional but most of all helpful.,5,"April 11, 2021"
Pleasantly Surprised! I haven’t had any long term experience to speak of yet. But so far wonderfully nice people great prices and timely service! Zach was very knowledgeable and friendly it was nice scheduling to talk to a human - who did not pressure me or make me feel like I was being “sold” to. Branch is saving me $90/month with better coverage! Thank you!!,5,"April 11, 2021"
Thank you for the lowest rate for Auto… Thank you for the lowest rate for Auto and Home insurance.,5,"April 10, 2021"
Representative  Mikayla was GREAT !!! My experience with your rep. was perfect !  Especially since I am a senior citizen.  She was very patient with me . This is very important to me since I'm older !  Mikayla should be commended on how she deals with the public!!  I now have car insurance mostly because of the way I was treated !!   Thank you Branch Insurance and thank you Mikayla !!,5,"April 10, 2021"
Both representatives I spoke to were…Joelle and a guy that called later that evening to go over Auto and Home Policies set up with Joelle Both representatives I spoke to were very knowledgeable professional and very nice to talk to.,5,"April 09, 2021"
Wonderful first time experience Wonderful first-time experience with an exceptional rep Jackie Wages. Very simple process I switched auto and homeowners.,5,"April 09, 2021"
Amazing Customer Service I received amazing service from beginning to end. I was contacted within an hour of submitting my claim and the process was seamless and stress-free. Working with the Homee professionals to get a same-day inspection gave me piece of mind and the quote and service were handled quickly and I really felt like Branch and Homee both cared about giving me the best customer experience possible. The dedication to detail and customer satisfaction from Branch is unlike any service I've ever received from a home insurance company. I can tell they really care about providing the best service to their customers and I'd recommend Branch to any homeowner looking to switch insurance companies.,5,"April 09, 2021"
She was great and so helpful. ,5,"April 09, 2021"
Jackie was so nice and helpful! The prices were good 👍 . Thank you so much 😘,5,"April 08, 2021"
Extremely user friendly and very fast ,5,"April 08, 2021"
The application process was super easy… The application process was super easy and the price was the best I’ve seen in my 40 years of buying homeowners insurance. No nonsense Insuance I love it!!,5,"April 06, 2021"
Very helpful and understanding! ,5,"April 06, 2021"
Easy people to talk to very helpful… Easy people to talk to very helpful setting up what coverage I need,5,"April 06, 2021"
Great service First of all I would like to say that it has been a pleasure working with Garrison P. He made outstanding recommendations for me and was able to provide for all of my insurance needs all in a very friendly professional manner!Secondly I have been insured with other insurance companies that claim to have excellent customer service but none have topped the service I have received from Garrison at Branch!,5,"April 04, 2021"
Great experience easy to navigate immediate response wonderful price for the best coverage for my cars.,5,"April 03, 2021"
Everything very good and nice he gave… Everything very good and nice he gave everything I ask for and more,5,"April 01, 2021"
John was very easy to work with and I… John was very easy to work with and I saved quite a bit of money.,5,"April 01, 2021"
So far so good. Only 1 day.,5,"April 01, 2021"
Agent John Kokaska was real helpful and… Agent John Kokaska was real helpful and saved us a lot of money!,5,"April 01, 2021"
Cheaper than my old insurance and has… Cheaper than my old insurance and has more coverage.,5,"April 01, 2021"
Very helpful ,5,"March 31, 2021"
Saved alot of money on my car insurance… Saved alot of money on my car insurance and the switch was painless because my new agent took care of everything.,5,"March 31, 2021"
So far so good.  I was surprised about the picture taking but all well and good.,5,"March 31, 2021"
Break in Unfortunately my passenger car window was smashed and glove box/center console were searched while car was parked overnight. I submitted a claim to branch and got a call the same day Friday afternoon I discovered the incident and was able to get processed immediately. Very quick easy and Delightful.,5,"March 31, 2021"
Donna helped me immensely.  After Amanda did not.,3,"March 31, 2021"
Easy to switch and saved me $$$ ,5,"March 31, 2021"
Excellent services and friendliness… Excellent services and friendliness also gave me what I needed,5,"March 31, 2021"
Saving $300 a Year! We worked with Makayla and she added and removed every item we needed to our Home insurance and we are saving $300 a year with our auto and home insurance combined! Thank you Branch Insurance!,5,"March 30, 2021"
Home Insurance Great Customer Service!,5,"March 29, 2021"
Affordable services and friendly staff. Thank you so much!!,5,"March 29, 2021"
she was very patient and knowledgable… she was very patient and knowledgable of the product.  Excellent service,5,"March 29, 2021"
Jackie was excellent. set me up and insured in 10 mins!! fantastic,5,"March 29, 2021"
Very easy to use and very fast and good… Very easy to use and very fast and good customers service,5,"March 28, 2021"
Fast and easy transaction. Also great to save money on insurance! I do still wish I had paper docsthough- in my state we need them for proof of insurance(POI),4,"March 28, 2021"
Saved 60 percent on homeowners… Saved 60 percent on homeowners insurance over my previous insurance company the auto stayed about the same but 60 percent wowI guess I was paying for all their advertising expenses Michael JToledoOhio,5,"March 27, 2021"
Best rates they beat Erie and geico ,5,"March 27, 2021"
Happy ending Jackie was patient and professional. I'm walking away satisfied with my insurance plan for auto and renters. Thanks Jackie,5,"March 27, 2021"
Excellent service and great price!I just switched to Branch they are professional and they gave me a great deal.,5,"March 26, 2021"
It was easy to get it all done. ,5,"March 25, 2021"
Was easy to do and didn't have to… Was easy to do and didn't have to answer a lot of questions.,5,"March 25, 2021"
kendall was wonder ful helping me thru… kendall was wonder ful helping me thru this prosess,5,"March 25, 2021"
things went great. Jon was very helpful and the Picture taking for the house on the app was a cinch.,1,"March 25, 2021"
Very good initial handling when… Very good initial handling when transferring over to branch home insurance however I have experienced a poor service with claim handling. I am still working with them on it but it is far from over. Hope they look at this and try to improve on it.Insurance is a scam. Paid my insurance premiums for my first house for 9 years without a single claim and when I have a roof claim there are no inspectors available on days that don't have precipitation. Don't take branch go with anyone else but them.----------------------------------------------Thank you Branch for reviewing my case and making progress on it. Hope we continue this progress.------------------Update---------------------The claim is making a lot of progress with a lot of flexibility. I will keep this updating here.,3,"March 25, 2021"
Well they came back with a very good… Well they came back with a very good quote who don't like a good fair policy,5,"March 25, 2021"
My insurance with my previous… My insurance with my previous company was going to raise my monthly payment. I never caused an accident had a DUI or had tickets. So why should I be punished instead of rewarded. I took a chance and asked for a quote. To my surprise I was quoted more coverage plus I added Gap insurance. I saved a little over $600.00 !!! Ask for the quote it’s your money why not keep it?!,5,"March 25, 2021"
Great Experience during signup Easy signup process and same day coverage!!!!! Awesome!,5,"March 24, 2021"
great job very friendly and helpful.,5,"March 24, 2021"
Very good initial service I am satisfied with the formalities of acquiring the Branch Insurance home and auto policies. My only (small) complaint is that in the process the two policies are handled separately (even though the User Account Number is the same - this results in two separate passwords being sent. Such separation is likely not necessary.I would also like to commend the Insurance Specialist Cynthia Martin of the Loeber Agency for her diligence and care in setting up the insurance policies for me.,4,"March 24, 2021"
much cheaper than GEICOSMOOTHEST INSURANCE I EVER DIDUNLIKE GEICO,5,"March 23, 2021"
After using other name insurance…Branch out! After using other name insurance companies and switching to Branch I don’t think I’d ever switch back! Competitive rates and superior Customer Service! What more could I ask for? I felt confident and safe driving knowing my insurance was top notch! Isn’t it time for you to Branch out?,5,"March 23, 2021"
I spoke with Allison who was very… I spoke with Allison who was very helpful informative and very patient with me. She was very knowledgeable about Branch. I told her I was comparing insurance companies for home and auto insurance. I was very undecided Allison said she would keep in touch with me. She sent me information on Branch as I had never heard of them. The info was very helpful to me. I had decided to stay with my present company and renew the policies.However after reading the Branch material and speaking with Allison I chose to make a change and secure auto and home insurance with Branch.I feel that I made the right decision and am thankful to Allison.,5,"March 23, 2021"
GREAT help! Great savings!,5,"March 23, 2021"
Branch was very easy to use their… Branch was very easy to use their website was very accessible you didn't really have to do anything was the easiest insurance I've ever had to work with and covers a lot more for a lot less I will stick with Branch permanently,5,"March 23, 2021"
This was easy and fast with out the… This was easy and fast with out the hustle. I did it all from my sofa in minutes. And l think l got the best possible deal. I am happy and amazed at this moment. Still trying to figure out if this is real. because I have never done it like this before it is always been hard to get home coverage insurance. And it has always taken a long time. So I feel a little weird at the moment times have really changed. I'm glad it is for the best. Let me check my email now. I recommend anyone who has a home looking for homeowners insurance to give this a try. You can really save.,5,"March 23, 2021"
Very happy  the lady was very nice and… Very happy  the lady was very nice and she saved me alot of money:),5,"March 22, 2021"
Great customer experience! Great customer experience. Easy to get a quote and fantastic service overall. I worked with John and he was so personable and helpful throughout the process. It was great to work with the same person and not have to go through the system and fill out endless pages of information over and over. Plus they beat everyone else in price by a significant margin. Wasn’t even a close second in price.,5,"March 18, 2021"
"Wrong start date I just noticed the start date of policy was not what I ""clicked on"".",4,"March 18, 2021"
I’m very happy with my new rate thank… I’m very happy with my new rate thank you,4,"March 18, 2021"
Awesome Process The entire process of switching our auto and home insurance to Branch was so easy!  I started the process online and then Kellen Hackett helped me a lot on the phone and through email.  The amount of money I saved is amazing!  Hopefully if I ever have to file a claim the process will be just as easy as signing up!,5,"March 17, 2021"
Zack was really helpful with my inquiry… Zack was really helpful with my inquiry in adding a house on my policy. Thank you,5,"March 17, 2021"
Easy to work with good prices.,5,"March 16, 2021"
Great experience Very easy to use website and everyone I spoke with was courteous and knowledgeable.   Also had the best rates by far.,5,"March 16, 2021"
Auto Insurance Rep a blessing to deal with I recently spoke with representative Tiffany Bryant at Branch Insurance.  I asked her to find ways to cut my auto insurance costs and she spent a lot of time with me suggesting possible savings.  Ms. Bryant went through every saving opportunity and by doing so she saved me $384/ year on my auto insurance.  Ms. Bryant was pleasant helpful and knowledgeable throughout our conversation.  I applaud her efforts.,5,"March 16, 2021"
Um that was incredibly easy.  I got more coverage and saved money.  Thanks so much!,5,"March 15, 2021"
Great painless experance,5,"March 15, 2021"
The BEST experience EVER!!!!  My sales agent (Greg Wells) is AWESOME! He was very professional and extremely friendly.  Not to mention the great rates he obtained for me.  I learned about Branch Insurance on yesterday (03/14/2021) while listening to the CEO on a radio station.  I am impressed.  Everything he said a customer is supposed to experience with his sales agents actually happened.  GREAT JOB Branch.,5,"March 15, 2021"
Great value glad to have found them saved a bunch over other companies for the same coverage easy to sign up,5,"March 13, 2021"
Easy to buy auto insurance,5,"March 13, 2021"
We are very impressed with Kendall… We are very impressed with Kendall Sipp-Paris and Branch insurance. Thanks for saving us nearly $1300.,4,"March 12, 2021"
The agent was amazing and… The agent was amazing and knowledgeable. She explain the process so easy. Thank you so much for your help,5,"March 12, 2021"
Fast friendly easy 10 minutes process! Quality policies! Thank you!,5,"March 12, 2021"
You did very good job today ,5,"March 12, 2021"
Great site so easy to use great prices! ,5,"March 12, 2021"
Thank you!! I called about a quote and got a very friendly agent. They were very helpful. I appreciate the help provided.,5,"March 12, 2021"
Easy to work with and very competent… Easy to work with and very competent employee,4,"March 11, 2021"
my prior carrier was getting to… my prior carrier was getting to exspensive so i reached out to Branch and i'm now saving hundreds on my home and auto insurance thank you so much Branch,5,"March 11, 2021"
Appling was nice and easy and very… Appling was nice and easy and very affordable. I like this insurance company.,5,"March 11, 2021"
This is the easiest on line insurance. It only took a few minutes and the coverage started. Easy on line process I would definitely recommend it.,5,"March 10, 2021"
We are Very Happy with your insurance in comparison to our previous insurance Branch will be saving us a considerable amount of money. Your website was very easy to use!We look forward to doing business with you!Thank You!,5,"March 10, 2021"
Jackie was amazing and very helpful! ,5,"March 10, 2021"
Branch Insurance Purchase Experience Quick and easy experience. All points explained to my satisfaction. Good price!,5,"March 08, 2021"
Fast easy awesome experience ,5,"March 08, 2021"
Allison very professional. On point.:) Allison was very knowledgeable professional and efficient. So glad I switched to Branch for both my home and auto insurance. :) .,5,"March 08, 2021"
"Well Your rates were Great but your ""service after the sale"" is POOR!!!I am still waiting for the paperwork of my policies to hit my mail box!  The State of MO has a law about carrying proof of insurance within the vehicle as do other states!  You are making me a law-breaker!  Please do the right thing and forward my policies to me ASAP.  Hard copies NOT email!!!William Wehrle314-276-66-- cell",3,"March 08, 2021"
good customer service ,5,"March 05, 2021"
Insurance isn't something I necessarily… Insurance isn't something I necessarily enjoy dealing with as far as changing policies or companies.  However I was pleasantly surprised how easy your online application was to fill out followed by two conversations I had with your Sales Agent Zach Potts.  Thank You!,5,"March 05, 2021"
nice quick and easy,4,"March 05, 2021"
You had no right to take my money I… You had no right to take my money I want my 189 dollars back I said I did not want you guys I have allstate and I'm M in the middle of a case right now I was involved in an accident which wasnt my fault andcthet are aware of it so I hope you guys didnt mess me up,1,"March 04, 2021"
Had to get different coverage in auto… Had to get different coverage in auto insurance.,4,"March 04, 2021"
I had a wonderful experience with… I had a wonderful experience with branch customer service they were very pleasant and a wonderful help.,5,"March 04, 2021"
Very nice and professional friendly and… Very nice and professional friendly and helpful I really appreciate the time,5,"March 03, 2021"
Easy as pie.  They do all the transfers.,5,"March 03, 2021"
Great Service! John K was exemplary and thorough in reviewing the specific needs and details for insuring my new home. His follow up was equally excellent and I hope we only speak of renewing the policy. However if I need to have a claim I feel John and his team will be right there making sure I understand my options and feel confident in getting through whichever issues may arise.,5,"March 03, 2021"
I was surprised as to how easy a quick… I was surprised as to how easy a quick this process was.  As long as I have affordable  insurance on my car with no surprises or hidden cost I am going to be very pleased and happy.  I must admit it has never been so easy to purchase car insurance.,4,"March 03, 2021"
Best rates anywhere As my policy is up with Progressive this month I spent a lot of time shopping for the best rates. Branch is the winner!!,5,"March 02, 2021"
The application was very helpful ,4,"March 02, 2021"
Taj was very helpful and so was Shelby. ,4,"March 01, 2021"
Kendall very helpful and kind thanks to… Kendall very helpful and kind thanks to her,4,"March 01, 2021"
I was very impressed with the knowledge… I was very impressed with the knowledge and experience of your agent. She explained it all and was very patient with me. Very qualified.,5,"March 01, 2021"
"The buying process worked for me. In March of 2017 my Homeowners Insurance cost was $658.44. The latest renewal starting in March 9 2021 they sent me was $1544.64. USAA could not give me a satisfactory explanation. So I begin to shop for new Homeowners Insurance. I must say that as I am writing this I am still worried that this could be a ""to good to be true"" scenario but i hope not. In terms of rating the process of buying the insurance. It was simply remarkable. Very easy online application the notifying of cancelling with my current provider USAA and collecting payment from my mortgage company was a great value to me. However I will be quite upset if Branch comes back with any type of extra cost not disclosed n the documents that I signed today.",5,"March 01, 2021"
Easy to Sign Up & Customize Plan This was a pleasant website to navigate through (graphics are very pretty) and very easy to adjust coverage and choose the best policy. The most affordable I've seen as well. I'm also excited to try the app! Looking forward to having my homeowners insurance through them.,5,"March 01, 2021"
Makayla Kinsley your representive did a good job of reviewing all of the covered insurance items on both of the Home and Auto coverages. She was very helpful in making sure the coverage was what I needed. I'm looking forward to competitive insurance rates in the future with Branch Insurance Company. Pryor insurance companies that I have used in the past started out with fair and competitive rates only to raise the rates every year to the point the rates were much more than other insurance companies. When that happens time to change. Thanks to Branch for the good rates.,5,"February 28, 2021"
Excellent concept.  Looking forward to experience.,5,"February 28, 2021"
Process was very simple and easy. Looking forward to having a better rate! Only took 5 minutes of my time. Would recommend to all friends and family.,5,"February 26, 2021"
Great customer service ,4,"February 24, 2021"
Good sales agent communication very good experience. Ui CX is good for a digital paperless experience. Some updates to the app would be great for more seamlessness but very good overall.,4,"February 24, 2021"
Kendall was so helpful and knowledgeable. Thank you so much!,5,"February 24, 2021"
Great people ,5,"February 23, 2021"
At Branch insurance I had the privilege… At Branch insurance I had the privilege of speaking with Greg! it was a wonderful experience. The set up was very easy and quick. I saved a lot of money with this company. The agent also canceled my previous policy for  me which was great.I feel very good about this insurance company. I really recommend that you call this insurance company. You cannot lose you only gain. Just give this company a try.Thank you very much Branch insurance.,5,"February 23, 2021"
Very and quick process. The only if you guys can set up debit card on the app. Im a new customer I'm starting to Branch,5,"February 23, 2021"
Quick easy and a great price,5,"February 22, 2021"
Jackie was great ,5,"February 22, 2021"
Timely and all the coverage I need Timely experience. All of the insurance I needed,5,"February 21, 2021"
I satisfied I posted  😊n Facebook and… I satisfied I posted  😊n Facebook and Instagram,5,"February 18, 2021"
Purchasing a home and called for a… Purchasing a home and called for a homeowner's quote the representative also saved me over half on my car insurance. Quick easy and seamless. Perfect!,5,"February 18, 2021"
Yes good people ,5,"February 18, 2021"
Amazing customer service from start to… Amazing customer service from start to finish. Insurance companies often get a bad wrap and these guys are not only professional but compassionate and get things done quickly. No one plans to get into a car accident but the headache of it all was reduced because these guys are so good at their jobs!!,5,"February 16, 2021"
Matt was great! He explained everything in detail. Love it.,5,"February 15, 2021"
Easy website to navigate Branch provided 3 options whereas the others only offered one option easy to pay great follow up...so far!,5,"February 15, 2021"
The quote was very easy to get and the… The quote was very easy to get and the process is super simple. I liked the feature where Branch is canceling my old insurance without us calling them.,5,"February 14, 2021"
OMG WHO KNEW???  Buying insurance is one of the most confusing and scary things I have to do as an adult and Jackie at Branch made this insurance buying adventure truly fast and easy and 100% pain and anxiety free!!!  I honestly can’t say enough about this company and their tech abilities truly AMAZING and a HUGE part of why the whole transaction was so seamless. Do yourself and your wallet a favor and check Branch out!,5,"February 14, 2021"
Wonderful customer service and so… Wonderful customer service and so informative . I switched to them after 24 years with my current carrier and believe besides the competitive price and customer service it was easy to do.,5,"February 14, 2021"
Smooth transition! Excellent Rep!Great experience!,5,"February 13, 2021"
New concept with on-line Insurance Since we just signed up with your company I can't tell how you're going to respond when and if I have need to file a claim. The rep John has done a fine job of covering all my concerns. Two things could be better I would like to get a printed policy from the company making copies off the internet is kind of weird and I had to find a another company to cover my RV's that defeats the purpose of combining all my needs under one policy. John said you may do something in the future,4,"February 12, 2021"
Great job and the only company that could beat my past insurance company I had for 20 years. I shopped every year to get better prices and Branch finally did it! My customer service rep was amazing!!!!,5,"February 11, 2021"
very fast and prompt ! ,5,"February 11, 2021"
Awesome app I live how simplified you… Awesome app I live how simplified you have made it to buy mortgage insurance coverage!!! Thank you so much..I will became forever customer!!!,5,"February 10, 2021"
Fast and easy transition... Very professional.,5,"February 09, 2021"
feedback Allison was extremely helpful and very professional..,5,"February 08, 2021"
Awesome First Impression with Branch! We are new to Branch Insurance. John K. was great to work with as we figured out the right types of insurance and coverages for us. The online experience was seamless (we didn't even need to put in our temporary credentials as the link to the online account for signature knew who we were already). The Mobile app is VERY straight forward and simple to use. If Branch Insurance is as good in their support and renewal processes (without gouging us at renewal like most other providers) we will be Branch Members for LIFE!SO FAR SO GOOD!,5,"February 06, 2021"
Searching for home and auto insurance… Searching for home and auto insurance is a time consuming process.  I appreciated having quotes pretty quickly and found the individual that helped me to be very helpful and friendly.  End result is that I have more coverage for significantly less than my current carrier.,5,"February 06, 2021"
Jackie gave great attention to details… Jackie gave great attention to details and provided the best communication!,5,"February 05, 2021"
You were the only agency that I could… You were the only agency that I could find that would cover my home at a decent price- you are a life saver :),4,"February 05, 2021"
Matt Phillips is amazing.  His authenticity and knowledge about the industry made me feel comfortable and at ease.  I trust him.  Trustworthiness is a lost factor in today's marketplace.,5,"February 05, 2021"
My experience with Mr. Joshua Aldrich My experience with Mr. Aldrich was great! He explained everything and when he mentioned your company I asked him if I could access your website to read about it and also the customers’ reviews which he immediately agreed. I am very impressed with the benefits  offered by Branch Insurance that supersede those of my then former policy (which I proceeded to cancel).,5,"February 04, 2021"
John was great!  Got me quotes immediately and on a weekend when he really didn't have to.  Answered all my questions was up front and honest.  Moving our insurance has saved us over $4000 a year and was completed within a day of us giving John the let's do it.,5,"February 04, 2021"
Great rates and quick service,5,"February 04, 2021"
Thank you Allison! I would like to thank Allison for making the transition from my old homeowners insurance to Branch Insurance a positive and stress-free experience. She was very pleasant and patient with me when giving explanations to all my questions. She is truly an asset to your company.  Thank you!,5,"February 02, 2021"
Zach was amazing. ,4,"February 02, 2021"
Very easy. will cancel my previous. saving over 60 dollars a month!,5,"February 02, 2021"
My experience with Branch Insurance has been very positive.  My initial contact was with Matt Phillips who told me about the company explained the process and gave me a quote.  During our discussion it didn't seem like a hard sale.  And so I felt confident that I was making a good decision by working with this company.,5,"February 02, 2021"
Great service actually enjoyed it ,5,"February 01, 2021"
Service was excellent. ,5,"February 01, 2021"
Branch Insurance is by far the best… Branch Insurance is by far the best auto insurance company I've ever had.I'm so pleased and proud to have a contract with Branch Insurance and I would like to highly recommend you to make car insurance contract with Branch Insurance.,5,"January 30, 2021"
Awesome customer service! The two agents I spoke with were very friendly and personable when I needed help with my policy.,5,"January 29, 2021"
Jackie did an amazing job. Thank you so much.,5,"January 29, 2021"
Easy access great rates...very satisfied ,5,"January 29, 2021"
fast and reasonable fast and good price,4,"January 28, 2021"
Joelle was very knowledgeable efficient and patient.  She was thorough while explaining the home and auto coverage.,5,"January 28, 2021"
Good processing experience. Saved $800 for Auto & Home from my previous company,5,"January 28, 2021"
Value for Money I was recently made aware of Branch and when I compared and built a qoute that I was using with a previous provider. I saved over a $1000 for my 3 cars with the same exact coverage! The experience online was super easy and the agent who helped finalize and settle on the final insurance package was knowledgable and patient. Will wait and see how it goes in the long term but for now I am content.,5,"January 27, 2021"
Amazing simple process and great value… Amazing simple process and great value compared to other insurers-,5,"January 27, 2021"
Branch and Jackie make it easy My rates were going up again so I called several insurance companies (both small and large) for quotes. Jackie at Branch was amazing. She was friendly professional and knew her stuff!  I asked quite a few questions and she patiently and quickly answered them. She was fine when I told her I still had a few others to call - no pressure. A few hours later I called her back and got set up easily with new homeowners and auto policies and saved a ton of money!,5,"January 24, 2021"
Very professional and well versed. ,5,"January 23, 2021"
Best insurance purchasing experience ever! Jackie was extremely helpful and very patient. Went through the numbers and coverages all ways on auto and home and emailed my the breakdown so I could analyze. Branch price beat big companies by a lot so I purchased. Jackie led me thru the app so I know exactly how it works. Everything done in one phone call. Best insurance experience I’ve had ever!!,5,"January 23, 2021"
Very easy and straightforward. Took less than 10 mins to get all signed up!,5,"January 21, 2021"
the process was very long but the… the process was very long but the representative was respectful & helpful,5,"January 21, 2021"
Best service quick and thorough. It was breeze to work through over phone and also on App.,5,"January 18, 2021"
I appreciate the good service and… I appreciate the good service and reasonable prices to enable my family to benefit  from the savings,5,"January 18, 2021"
Great prices ,5,"January 17, 2021"
Friendly Service Very good transparent and friendly service.Thank you,5,"January 16, 2021"
Super simple Super easy very pleased with the entire experience!!,5,"January 16, 2021"
Completely recommend Excellent customer service. Every time I’ve called it’s been painless and helpful. And best of all by switching my home and auto insurance to Branch we will be saving $998/year.,5,"January 16, 2021"
None Nothing to say,5,"January 15, 2021"
Great system ,5,"January 12, 2021"
